Epoch,Train_Accuracy,Val_Accuracy,Train_Loss,Val_Loss,Train_Kappa,Val_Kappa
1,0.5366666666666666,0.61,1.1425585091114043,0.992226213812828,0.6574378226184889,0.7903360177728409
2,0.5983333333333334,0.535,1.003007833957672,1.11662691116333,0.7425874725903328,0.7903360177728409
3,0.6216666666666667,0.5925,0.9359825766086578,1.0462281221151353,0.7642551591218916,0.7903360177728409
4,0.6375,0.5825,0.922945283651352,1.0651490533351897,0.7688701359587435,0.7903360177728409
5,0.6333333333333333,0.5925,0.9078367102146149,0.9691345879435539,0.7978860162833881,0.7903360177728409
6,0.6541666666666667,0.575,0.8739738607406616,1.0168220275640487,0.7912775494957042,0.7903360177728409
7,0.6391666666666667,0.5,0.9069980657100678,1.1151316666603088,0.8013355592654424,0.7903360177728409
8,0.6691666666666667,0.6475,0.8728306090831757,0.9125120055675506,0.8094666912714523,0.7903360177728409
9,0.66,0.595,0.8796889162063599,1.0221355706453323,0.7928502147706803,0.7903360177728409
10,0.67,0.6125,0.855006239414215,0.9770505940914154,0.8269328527196266,0.7903360177728409
11,0.675,0.5675,0.8168806791305542,0.9641126090288162,0.809797736129152,0.7903360177728409
12,0.6991666666666667,0.585,0.7650414824485778,0.9503080111742019,0.8312668966160156,0.7903360177728409
13,0.7058333333333333,0.5875,0.7640470445156098,0.9583176374435425,0.8355658198614319,0.7903360177728409
14,0.7075,0.5875,0.7227898049354553,0.9446351391077041,0.8494936234058514,0.7903360177728409
15,0.7141666666666666,0.595,0.7133930391073227,0.9431420686841011,0.8518915893082055,0.7903360177728409
16,0.7241666666666666,0.585,0.6766946965456009,0.9606915211677551,0.8640441683919945,0.7903360177728409
17,0.7216666666666667,0.5975,0.6809449726343155,0.9673166561126709,0.8720775343346654,0.7903360177728409
18,0.72,0.585,0.7037726479768753,0.9737921690940857,0.8545738141113863,0.7903360177728409
19,0.7266666666666667,0.5925,0.7073031294345856,0.9604172083735466,0.8493891634803693,0.7903360177728409
20,0.7416666666666667,0.6075,0.6917792540788651,0.936472270488739,0.8671907708052287,0.7903360177728409
