Epoch,Train_Accuracy,Val_Accuracy,Train_Loss,Val_Loss,Train_Kappa,Val_Kappa
1,0.4816666666666667,0.445,1.1987105989456177,1.4086120772361754,0.6746268656716419,0.8208338883708539
2,0.5555555555555556,0.6125,1.065943607489268,0.98949152469635,0.7569858296914316,0.8208338883708539
3,0.6044444444444445,0.5925,0.9758873724937439,1.0454970705509186,0.79772696522798,0.8208338883708539
4,0.6172222222222222,0.3575,0.9257495864232381,3.3048016160726545,0.7897368421052632,0.8208338883708539
5,0.6472222222222223,0.5975,0.8953196267286937,1.0276225674152375,0.8142356430304665,0.8208338883708539
6,0.66,0.6175,0.8733809808890025,1.243876385986805,0.8074183577476146,0.8208338883708539
7,0.6661111111111111,0.6275,0.8334574913978576,1.1892467105388642,0.837378640776699,0.8208338883708539
8,0.675,0.6025,0.8199233837922414,1.078287740945816,0.8351500470999865,0.8208338883708539
9,0.6938888888888889,0.555,0.7946547897656758,1.2120218110084533,0.838173142467621,0.8208338883708539
10,0.7061111111111111,0.6425,0.7965954005718231,0.8997781777381897,0.8436120401337792,0.8208338883708539
11,0.7227777777777777,0.6775,0.7084961171944936,0.8838926446437836,0.8600081311830872,0.8208338883708539
12,0.7572222222222222,0.68,0.65410067598025,0.886975319981575,0.8845256075792942,0.8208338883708539
13,0.7511111111111111,0.6775,0.6447260212898255,0.9046954181790352,0.8787632221318145,0.8208338883708539
14,0.7688888888888888,0.655,0.6081464139620463,0.9158449757099152,0.8919812620556627,0.8208338883708539
15,0.7661111111111111,0.655,0.6165875625610352,0.9445770815014839,0.8891913966784645,0.8208338883708539
16,0.7794444444444445,0.675,0.601779265999794,0.9411920225620269,0.8963093145869947,0.8208338883708539
17,0.7872222222222223,0.6575,0.5744394371906917,0.9672918501496315,0.9068814855270344,0.8208338883708539
18,0.7866666666666666,0.6775,0.5780622553825379,0.9072205320000648,0.9015099044188946,0.8208338883708539
19,0.79,0.655,0.551763975818952,0.9505941480398178,0.9094616639477977,0.8208338883708539
20,0.79,0.67,0.562943100531896,0.9436091658473015,0.8981039421634156,0.8208338883708539
