Epoch,Train_Accuracy,Val_Accuracy,Train_Loss,Val_Loss,Train_Kappa,Val_Kappa
1,0.5366666666666666,0.4175,1.1474023377895355,1.4705532228946685,0.6780743782797172,0.6950591868244982
2,0.605,0.47,0.97088982462883,1.4358460354804992,0.7831952206590865,0.6950591868244982
3,0.6316666666666667,0.5575,0.9035891783237457,1.0806005001068115,0.7878198898607062,0.6950591868244982
4,0.6433333333333333,0.55,0.8747276759147644,1.0809222948551178,0.818953127173258,0.6950591868244982
5,0.6641666666666667,0.4625,0.8550433957576752,1.5105820444226266,0.8177650164405131,0.6950591868244982
6,0.6658333333333334,0.5175,0.8726348263025284,1.2429660078883171,0.8112298729299509,0.6950591868244982
7,0.6741666666666667,0.5175,0.8419602108001709,1.1976408582925797,0.8252360119732903,0.6950591868244982
8,0.6675,0.515,0.8314344763755799,1.4766549122333528,0.8272083999086967,0.6950591868244982
9,0.6925,0.535,0.8028560602664947,1.2183303105831147,0.8342642615145133,0.6950591868244982
10,0.7,0.5775,0.7516236561536789,1.1412111926078796,0.8291676221050218,0.6950591868244982
11,0.7158333333333333,0.53,0.7286370366811752,1.0765278244018555,0.8512313466996246,0.6950591868244982
12,0.7416666666666667,0.5325,0.6482203513383865,1.1151272410154343,0.8843930635838151,0.6950591868244982
13,0.7508333333333334,0.52,0.6451396638154984,1.0992707651853562,0.8824405433458189,0.6950591868244982
14,0.7525,0.5125,0.6268890208005905,1.138884854912758,0.8829568788501027,0.6950591868244982
15,0.765,0.5275,0.6051390272378921,1.155332440137863,0.8884030245057848,0.6950591868244982
16,0.7508333333333334,0.5475,0.6291815680265427,1.2321437114477158,0.8847084608008767,0.6950591868244982
17,0.7608333333333334,0.5175,0.6319996672868728,1.2668104964494704,0.8861283643892339,0.6950591868244982
18,0.77,0.5325,0.5886537247896194,1.3464492511749269,0.8874088169996829,0.6950591868244982
19,0.7683333333333333,0.5325,0.5843327736854553,1.6184918838739395,0.8861293131100215,0.6950591868244982
20,0.7966666666666666,0.5225,0.5497199791669846,1.418451751470566,0.907903094093095,0.6950591868244982
