Epoch,Train_Accuracy,Val_Accuracy,Train_Loss,Val_Loss,Train_Kappa,Val_Kappa
1,0.3988888888888889,0.5075,1.297223916053772,1.1321251052618027,0.6348693074642953,0.8132890365448505
2,0.48388888888888887,0.495,1.1404888478914896,1.0457358062267303,0.7265700483091787,0.8132890365448505
3,0.5133333333333333,0.5225,1.0978292520840962,1.0205815386772157,0.749183895538629,0.8132890365448505
4,0.49777777777777776,0.5125,1.102251301606496,1.1149055886268615,0.7485137563943038,0.8132890365448505
5,0.5205555555555555,0.5825,1.0657572340965271,1.0093133682012558,0.7636509635974305,0.8132890365448505
6,0.5144444444444445,0.6075,1.0168293452262878,1.0918615552783013,0.7673260281770314,0.8132890365448505
7,0.5288888888888889,0.515,1.018405215740204,1.045207822918892,0.7792596624931954,0.8132890365448505
8,0.5322222222222223,0.4625,1.0226762541135153,1.342572238445282,0.7551329750585641,0.8132890365448505
9,0.5516666666666666,0.52,0.9888039072354634,1.071293889284134,0.7779609782907392,0.8132890365448505
10,0.55,0.5675,0.9871413930257161,0.9846928465366364,0.7860547460166145,0.8132890365448505
11,0.5877777777777777,0.5675,0.9091411519050598,0.9755053943395615,0.8121640301029027,0.8132890365448505
12,0.6022222222222222,0.5575,0.8497741476694742,1.022837678194046,0.8357594067563856,0.8132890365448505
13,0.6122222222222222,0.5775,0.8399221793810526,0.9813977932929993,0.8466274456149951,0.8132890365448505
14,0.6222222222222222,0.5825,0.8100740265846252,1.0490864783525466,0.840515977719144,0.8132890365448505
15,0.6177777777777778,0.585,0.8124216159184774,1.0213953387737273,0.8550348408252494,0.8132890365448505
16,0.6322222222222222,0.595,0.7889717710018158,1.0183720642328262,0.8549916341327384,0.8132890365448505
17,0.6372222222222222,0.5775,0.7784899687767028,1.1426596748828888,0.8563098708871304,0.8132890365448505
18,0.63,0.57,0.7726293770472209,1.1369600772857666,0.8513027205988196,0.8132890365448505
19,0.6277777777777778,0.62,0.7737670787175497,1.1118390691280364,0.8584058941728064,0.8132890365448505
20,0.6266666666666667,0.5775,0.7767375485102336,1.0726279139518737,0.8546230440967283,0.8132890365448505
